time_stamp,回撤比率%
1589932800.0,-2.4577588066195264
1590019200.0,-6.324427103152617
1590105600.0,-5.7937859362843485
1590192000.0,-5.4889283586927515
1590278400.0,-7.336474689447788
1590364800.0,-8.656363777421921
1590451200.0,-9.355596655225828
1590537600.0,-6.674043542054591
1590624000.0,-2.5965112766816345
1590710400.0,-3.4464323208970615
1590796800.0,-0.904128998469162
1590883200.0,-3.332048564215063
1590969600.0,-0.6126990792706273
1591056000.0,-2.3911178353352307
1591142400.0,-1.766483059715232
1591228800.0,-0.0
1591315200.0,-1.4999096183188902
1591401600.0,-1.807418325144905
1591488000.0,-0.4951831027794228
1591574400.0,-1.141892235009355
1591660800.0,-0.4248671021847308
1591747200.0,-0.0
1591833600.0,-5.6582226785676415
1591920000.0,-4.270189927731524
1592006400.0,-4.575694659161124
1592092800.0,-5.036898747283942
1592179200.0,-4.677365847916646
1592265600.0,-3.7456255335726474
1592352000.0,-4.440133074153766
1592438400.0,-5.129728963104199
1592524800.0,-5.531502066495534
1592611200.0,-5.079138951307981
1592697600.0,-5.846830101186547
1592784000.0,-2.2957059721896655
1592870400.0,-2.727440150528299
1592956800.0,-6.047225487719147
1593043200.0,-6.282984765992791
1593129600.0,-6.975036480758582
1593216000.0,-8.692641056014763
1593302400.0,-7.746656951941724
1593388800.0,-6.8006728478687135
1593475200.0,-7.446063872142824
1593561600.0,-6.542319972093827
1593648000.0,-7.788405990802691
1593734400.0,-7.894988831188899
1593820800.0,-7.5639435112796525
1593907200.0,-7.950981659778902
1593993600.0,-6.0619604426112454
1594080000.0,-6.394970423172773
1594166400.0,-4.190130006151083
1594252800.0,-6.401846735455768
1594339200.0,-6.366482843714724
1594425600.0,-6.584560176117854
1594512000.0,-5.975515373910937
1594598400.0,-6.362553522410186
1594684800.0,-6.2171686341414425
1594771200.0,-6.685740199710315
1594857600.0,-7.467675139317931
1594944000.0,-7.227004209413587
1595030400.0,-7.02366183190257
1595116800.0,-6.795761196238054
1595203200.0,-7.059025723643614
1595289600.0,-4.861552784067953
1595376000.0,-3.6316752157403966
1595462400.0,-2.8831395072215558
1595548800.0,-3.2308844426751957
1595635200.0,-1.9204557876041508
1595721600.0,-0.0
1595808000.0,-0.0
1595894400.0,-2.8206974992787313
1595980800.0,-0.0
1596067200.0,-1.3753819518170447
1596153600.0,-0.0
1596240000.0,-0.0
1596326400.0,-5.3390726311748296
1596412800.0,-4.636891094467793
1596499200.0,-4.5911869707767945
1596585600.0,-0.8849980314709988
1596672000.0,-0.012464761006629965
1596758400.0,-1.217391658314555
1596844800.0,-0.27837966248148166
1596931200.0,-0.8185193061022716
1597017600.0,-0.0
1597104000.0,-4.020042285608505
1597276800.0,-0.2977809100450936
1597363200.0,-0.3556827536649623
1597449600.0,-0.0
1597536000.0,-0.0
1597622400.0,-0.0
1597708800.0,-2.628374990146589
1597795200.0,-4.767382865010632
1597881600.0,-4.388518001566089
1597968000.0,-6.480167768499566
1598054400.0,-5.722438041610469
1598140800.0,-5.769796149541034
1598227200.0,-5.004173404663511
1598313600.0,-7.971948168312515
1598400000.0,-7.395757855157265
1598486400.0,-8.73757091319006
1598572800.0,-7.103716189585437
1598659200.0,-6.859032631944164
1598745600.0,-5.682972951668351
1598832000.0,-5.469861465980802
1598918400.0,-3.220351339278778
1599004800.0,-7.474688035041575
1599091200.0,-13.497060760212298
1599177600.0,-14.55472517066167
1599264000.0,-18.46176907493364
1599350400.0,-17.151528088854555
1599436800.0,-15.69131976099533
1599523200.0,-18.13026231941965
1599609600.0,-16.54376570374558
1599696000.0,-16.11754273237045
1599782400.0,-15.778142958868047
1599868800.0,-15.30456187956235
1599955200.0,-16.421423924924937
1600041600.0,-13.56809792210814
1600128000.0,-12.344680133901774
1600214400.0,-10.671360320354989
1600300800.0,-11.452769101209375
1600387200.0,-11.381731939313532
1600473600.0,-10.402997708748439
1600560000.0,-11.855313018619237
1600646400.0,-14.799408728302954
1600732800.0,-14.696799494453385
1600819200.0,-16.58323079368772
1600905600.0,-13.149767968721445
1600992000.0,-13.189233058663586
1601078400.0,-12.873512339126458
1601164800.0,-12.763010087288457
1601251200.0,-11.922403671520856
1601337600.0,-12.794582159242172
1601424000.0,-12.905084411080162
1601510400.0,-13.87592562365683
1601596800.0,-14.404757828881515
1601683200.0,-14.452115936812081
1601769600.0,-13.591776976073398
1601856000.0,-12.75511706930001
1601942400.0,-14.136395217274945
1602028800.0,-13.63913508400398
1602115200.0,-11.657987568908508
1602201600.0,-10.466141852655856
1602288000.0,-8.08245042015054
1602374400.0,-8.177166636011671
1602460800.0,-5.619828807760934
1602547200.0,-7.411543891134126
1602633600.0,-7.821980826532384
1602720000.0,-7.024786009701146
1602806400.0,-8.13770154606951
1602892800.0,-8.153487582046361
1602979200.0,-7.198432405446545
1603065600.0,-4.862099080871805
1603152000.0,-3.5518580947927236
1603238400.0,-0.0
1603324800.0,-0.44402656994802936
1603411200.0,-0.44402656994802936
1603497600.0,-0.44402656994802936
1603584000.0,-0.44402656994802936
1603670400.0,-0.44402656994802936
1603756800.0,-0.44402656994802936
1603843200.0,-0.44402656994802936
1603929600.0,-0.44402656994802936
1604016000.0,-0.44402656994802936
1604102400.0,-0.44402656994802936
1604188800.0,-0.44402656994802936
1604275200.0,-0.44402656994802936
1604361600.0,-0.44402656994802936
1604448000.0,-0.44402656994802936
1604534400.0,-0.44402656994802936
1604620800.0,-0.44402656994802936
1604707200.0,-0.44402656994802936
1604793600.0,-0.44402656994802936
1604880000.0,-0.44402656994802936
1604966400.0,-0.44402656994802936
1605052800.0,-0.44402656994802936
1605139200.0,-0.44402656994802936
1605225600.0,-0.44402656994802936
1605312000.0,-0.44402656994802936
1605398400.0,-0.44402656994802936
1605484800.0,-0.44402656994802936
1605571200.0,-0.7416654392671107
1605657600.0,-0.0
1605744000.0,-0.10633519818506512
1605830400.0,-0.0
1605916800.0,-0.0
1606003200.0,-1.5797598442762424
1606089600.0,-2.028070070354644
1606176000.0,-0.0
1606262400.0,-1.5464166471028513
1606348800.0,-10.307702853830921
1606435200.0,-10.365171040040835
1606521600.0,-7.350703454303151
1606608000.0,-4.848225163890075
1606694400.0,-0.0
1606780800.0,-4.176358129510318
1606867200.0,-2.410702178936011
1606953600.0,-1.350802689980941
1607040000.0,-5.261553548989383
1607126400.0,-2.964683057411345
1607212800.0,-1.9275499059278587
1607299200.0,-2.630776774494701
1607385600.0,-7.022150313458901
1607472000.0,-5.904070184298676
1607558400.0,-7.254872874279599
1607644800.0,-8.211059048086309
1607731200.0,-4.667099181675689
1607817600.0,-2.7774931715338336
1607904000.0,-2.276633747158886
1607990400.0,-1.3153883872473686
1608076800.0,-0.0
1608163200.0,-0.0
1608249600.0,-0.0
1608336000.0,-0.0
1608422400.0,-1.836603409645136
1608508800.0,-1.836603409645136
1608595200.0,-1.836603409645136
1608681600.0,-1.836603409645136
1608768000.0,-1.836603409645136
1608854400.0,-1.836603409645136
1608940800.0,-1.836603409645136
1609027200.0,-1.836603409645136
1609113600.0,-1.836603409645136
1609200000.0,-1.836603409645136
1609286400.0,-1.836603409645136
1609372800.0,-1.836603409645136
1609459200.0,-1.836603409645136
1609545600.0,-2.130386971574409
1609632000.0,-0.0
1609718400.0,-3.8778742124072405
1609804800.0,-0.0
1609891200.0,-0.0
1609977600.0,-0.0
1610064000.0,-0.0
1610150400.0,-0.0
1610236800.0,-0.0
1610323200.0,-0.0
1610409600.0,-0.0
1610496000.0,-0.0
1610582400.0,-0.0
1610668800.0,-0.0
1610755200.0,-0.0
1610841600.0,-0.0
1610928000.0,-0.0
1611014400.0,-0.0
1611100800.0,-0.0
1611187200.0,-0.0
1611273600.0,-0.2978492484698688
1611360000.0,-3.044923532185471
1611446400.0,-2.048583132785348
1611532800.0,-1.958416580803439
1611619200.0,-1.4339478034419855
1611705600.0,-8.406827823376558
1611792000.0,-0.0
1611878400.0,-0.0
1611964800.0,-0.0
1612051200.0,-3.495404589464294
1612137600.0,-2.3524535854590116
1612224000.0,-0.0
1612310400.0,-0.0
1612396800.0,-1.5530975512961385
1612483200.0,-0.0
1612569600.0,-0.0
1612656000.0,-0.6352199139372124
1612742400.0,-0.0
1612828800.0,-0.0
1612915200.0,-3.4926487423453314
1613001600.0,-0.0
1613088000.0,-0.6793554472793191
1613174400.0,-1.4420673911573252
1613260800.0,-0.0
1613347200.0,-1.7560818030549343
1613433600.0,-0.0
1613520000.0,-0.0
1613606400.0,-0.9769870477838049
1613692800.0,-0.0
1613779200.0,-0.22053562785753783
1613865600.0,-0.22053562785753783
1613952000.0,-0.22053562785753783
1614038400.0,-0.22053562785753783
1614124800.0,-0.22053562785753783
1614211200.0,-0.22053562785753783
1614297600.0,-0.5093778267116266
1614384000.0,-0.6281196286993391
1614470400.0,-2.688394052661616
1614556800.0,-0.0
1614643200.0,-2.386863279963889
1614729600.0,-0.0
1614816000.0,-4.451477640130666
1614902400.0,-3.6531303539105346
1614988800.0,-3.646453614360299
1615161600.0,-0.0
1615248000.0,-0.0
1615334400.0,-0.0
1615420800.0,-0.0
1615507200.0,-0.8812934560306327
1615593600.0,-0.0
1615680000.0,-3.1384919612957365
1615766400.0,-3.1384919612957365
1615852800.0,-3.1384919612957365
1615939200.0,-3.1384919612957365
1616025600.0,-3.1384919612957365
1616112000.0,-3.1384919612957365
1616198400.0,-3.1384919612957365
1616284800.0,-3.1384919612957365
1616371200.0,-3.1384919612957365
1616457600.0,-3.1384919612957365
1616544000.0,-3.1384919612957365
1616630400.0,-3.1384919612957365
1616716800.0,-3.1384919612957365
1616803200.0,-3.1384919612957365
1616889600.0,-3.1384919612957365
1616976000.0,-3.1384919612957365
1617062400.0,-3.1384919612957365
1617148800.0,-3.520067445961915
1617235200.0,-3.6779725756855433
1617321600.0,-3.5597461708668385
1617408000.0,-1.4673007595547665
1617494400.0,-2.426068316440788
1617580800.0,-3.674733496101486
1617667200.0,-2.1118775967855794
1617753600.0,-0.0
1617840000.0,-2.178360884940039
1617926400.0,-2.606758387358668
1618012800.0,-4.46907507711817
1618099200.0,-5.797915631790312
1618185600.0,-5.652422140402857
1618272000.0,-10.8020834383446
1618358400.0,-10.212834798225382
1618444800.0,-11.022748566948914
1618531200.0,-8.455596741134599
1618617600.0,-6.459102720428883
1618704000.0,-0.1430685998643219
1618790400.0,-0.0
1618876800.0,-0.5814145579785648
1618963200.0,-0.0
1619049600.0,-0.0
1619136000.0,-0.0
1619222400.0,-0.508282480124174
1619308800.0,-0.508282480124174
1619395200.0,-0.508282480124174
1619481600.0,-0.508282480124174
1619568000.0,-0.508282480124174
1619654400.0,-0.508282480124174
1619740800.0,-0.508282480124174
1619827200.0,-0.508282480124174
1619913600.0,-0.508282480124174
1620000000.0,-0.508282480124174
1620086400.0,-0.508282480124174
1620172800.0,-0.508282480124174
1620259200.0,-0.508282480124174
1620345600.0,-0.508282480124174
1620432000.0,-0.508282480124174
1620518400.0,-0.508282480124174
1620604800.0,-0.508282480124174
1620691200.0,-0.9085201581129277
1620777600.0,-0.0
1620864000.0,-0.0
1620950400.0,-0.7751429271259827
1621036800.0,-0.0
1621123200.0,-0.0
1621209600.0,-0.0
1621296000.0,-0.4019853923194432
1621382400.0,-0.0
1621468800.0,-0.9346135277019249
1621555200.0,-0.0
1621641600.0,-1.831337966153817
1621728000.0,-0.0
1621814400.0,-8.554763179458263
1621900800.0,-8.554763179458263
1621987200.0,-8.554763179458263
1622073600.0,-8.554763179458263
1622160000.0,-8.554763179458263
1622246400.0,-8.554763179458263
1622332800.0,-8.554763179458263
1622419200.0,-8.554763179458263
1622505600.0,-8.554763179458263
1622592000.0,-8.554763179458263
1622678400.0,-8.554763179458263
1622764800.0,-8.902350753271826
1622851200.0,-4.016363075842723
1622937600.0,-4.652194805594117
1623024000.0,-1.774035397710265
1623110400.0,-0.4039688256543739
1623196800.0,-0.4039688256543739
1623283200.0,-0.7983008801022249
1623369600.0,-2.74906383354578
1623456000.0,-0.0
1623542400.0,-8.393372986532704
1623628800.0,-12.099571745898553
1623715200.0,-11.879245705002079
1623801600.0,-7.74288658007642
1623888000.0,-5.801919076940733
1623974400.0,-0.0
1624060800.0,-0.5213258012840806
1624147200.0,-0.6297720205987989
1624233600.0,-0.0
1624320000.0,-1.8394281533783159
1624406400.0,-1.8394281533783159
1624492800.0,-1.8394281533783159
1624579200.0,-1.8394281533783159
1624665600.0,-1.8394281533783159
1624752000.0,-1.8394281533783159
1624838400.0,-1.8394281533783159
1624924800.0,-1.8394281533783159
1625011200.0,-1.8394281533783159
1625097600.0,-1.8394281533783159
1625184000.0,-1.8394281533783159
1625270400.0,-1.8394281533783159
1625356800.0,-1.8394281533783159
1625443200.0,-1.8394281533783159
1625529600.0,-1.8394281533783159
1625616000.0,-1.8394281533783159
1625702400.0,-1.8394281533783159
1625788800.0,-1.8394281533783159
1625875200.0,-1.8394281533783159
1625961600.0,-1.8394281533783159
1626048000.0,-1.8394281533783159
1626134400.0,-1.8394281533783159
1626220800.0,-1.8394281533783159
1626307200.0,-1.8394281533783159
1626393600.0,-1.8394281533783159
1626480000.0,-1.8394281533783159
1626566400.0,-1.8394281533783159
1626652800.0,-1.8394281533783159
1626739200.0,-1.8394281533783159
1626825600.0,-1.8394281533783159
1626912000.0,-1.8394281533783159
1626998400.0,-1.8394281533783159
1627084800.0,-1.8394281533783159
1627171200.0,-1.8394281533783159
1627257600.0,-1.8394281533783159
1627344000.0,-2.25164132871999
1627430400.0,-3.565411160947958
1627516800.0,-4.0611981747116745
1627603200.0,-8.118235144104338
1627689600.0,-9.322852928209251
1627776000.0,-5.198746628042191
1627862400.0,-3.055158213095668
1627948800.0,-0.03835341316478487
1628035200.0,-3.7731945778568985
1628121600.0,-7.284471306634348
1628208000.0,-11.520359824758748
1628294400.0,-15.159199790499272
1628380800.0,-15.910113278189128
1628467200.0,-21.045519879640793
1628553600.0,-19.36221118569506
1628640000.0,-19.59103596127831
1628726400.0,-14.98823875127042
1628812800.0,-24.659373231955563
1628899200.0,-22.862967235135343
1628985600.0,-23.59941478873661
1629072000.0,-20.572089309468574
1629158400.0,-17.48163975417756
1629244800.0,-17.19495124223992
1629331200.0,-21.54788231799024
1629417600.0,-28.48364017101356
1629504000.0,-29.193786026271905
1629590400.0,-28.47048932184209
1629676800.0,-29.935493919541738
1629763200.0,-26.169090716838138
1629849600.0,-27.83924856161243
1629936000.0,-23.678319883765298
1630022400.0,-28.23377403675596
1630108800.0,-27.765603806252297
1630195200.0,-28.678272738751005
1630281600.0,-25.019706499253303
1630368000.0,-23.15491608674154
1630454400.0,-26.76876943905631
1630540800.0,-30.11171529843918
1630627200.0,-30.251114299656557
1630713600.0,-30.816600814028956
1630800000.0,-35.56405736492281
1630886400.0,-37.48671151378895
1630972800.0,-22.6091558461263
1631059200.0,-22.137040360871204
1631145600.0,-21.660979620864673
1631232000.0,-17.083169024282537
1631318400.0,-18.555440659937513
1631404800.0,-18.555440659937513
1631491200.0,-18.555440659937513
1631577600.0,-18.555440659937513
1631664000.0,-18.555440659937513
1631750400.0,-18.555440659937513
1631836800.0,-18.555440659937513
1631923200.0,-18.555440659937513
1632009600.0,-18.555440659937513
1632096000.0,-18.555440659937513
1632182400.0,-18.555440659937513
1632268800.0,-18.555440659937513
1632355200.0,-18.555440659937513
1632441600.0,-18.555440659937513
1632528000.0,-18.555440659937513
1632614400.0,-18.555440659937513
1632700800.0,-18.555440659937513
1632787200.0,-18.555440659937513
1632873600.0,-18.555440659937513
1632960000.0,-18.555440659937513
1633046400.0,-18.555440659937513
1633132800.0,-18.555440659937513
1633219200.0,-18.555440659937513
1633305600.0,-18.555440659937513
1633392000.0,-18.555440659937513
1633478400.0,-18.901536264503736
1633564800.0,-17.00258155575031
1633651200.0,-17.420915637629157
1633737600.0,-18.541173572248546
1633824000.0,-18.462833856540897
1633910400.0,-22.218439827565625
1633996800.0,-20.69316556273769
1634083200.0,-22.610138406103875
1634169600.0,-22.743315922806875
1634256000.0,-28.71280225972978
1634342400.0,-27.992076875219407
1634428800.0,-28.277233440395257
1634515200.0,-29.411592523842025
1634601600.0,-32.66582431433779
1634688000.0,-35.873052275408966
1634774400.0,-30.51774930963403
1634860800.0,-27.708487104357715
1634947200.0,-28.16285745546208
1635033600.0,-28.05788223641383
1635120000.0,-31.246308665715162
1635206400.0,-26.76214333860929
1635292800.0,-24.22471994683851
1635379200.0,-27.486002311747974
1635465600.0,-30.138585085608995
1635552000.0,-28.751972117583602
1635638400.0,-28.751972117583602
1635724800.0,-28.330504447076443
1635811200.0,-31.299579672396366
1635897600.0,-31.026957461733733
1635984000.0,-28.45428119789453
1636070400.0,-28.34303880158967
1636156800.0,-28.707318479630246
1636243200.0,-31.10999756038386
1636329600.0,-38.33291934862917
1636416000.0,-37.53228745409699
1636502400.0,-33.99289909842537
1636588800.0,-34.16994685592466
1636675200.0,-32.85697322066446
1636761600.0,-33.61686846302865
1636848000.0,-34.61334964682995
1636934400.0,-32.381451146319016
1637020800.0,-26.848317025887713
1637107200.0,-27.03006516632947
1637193600.0,-21.682596172125294
1637280000.0,-23.438972598290803
1637366400.0,-26.340675668102143
1637452800.0,-24.997932940873028
1637539200.0,-20.94776963878754
1637625600.0,-22.949349375117993
1637712000.0,-22.160468437941958
1637798400.0,-24.93056078536445
1637884800.0,-16.881938393560514
1637971200.0,-18.10890921799855
1638057600.0,-18.10890921799855
1638144000.0,-18.10890921799855
1638230400.0,-18.10890921799855
1638316800.0,-18.10890921799855
1638403200.0,-18.10890921799855
1638489600.0,-18.418589533887967
1638576000.0,-11.554130127748596
1638662400.0,-11.837096962444027
1638748800.0,-13.458051647488647
1638835200.0,-13.825764894605538
1638921600.0,-13.567216517726473
1639008000.0,-10.052394972042643
1639094400.0,-9.444088096441046
1639180800.0,-11.765996158802263
1639267200.0,-13.051556143839862
1639353600.0,-8.318684467081304
1639440000.0,-10.44237210716857
1639526400.0,-11.195753349796757
1639612800.0,-9.644463088522313
1639699200.0,-7.665131625525853
1639785600.0,-8.598778542033605
1639872000.0,-8.468067973722528
1639958400.0,-8.607396821262912
1640044800.0,-11.61373989241791
1640131200.0,-10.98316912880729
1640217600.0,-13.992384959705376
1640304000.0,-13.971557451567888
1640390400.0,-13.887529229082196
1640476800.0,-14.097240690328544
1640563200.0,-14.151823125447452
1640649600.0,-9.673190685953298
1640736000.0,-7.7340778593602595
1640822400.0,-8.784071545463588
1640908800.0,-7.767114596405918
1640995200.0,-9.47209750393623
1641081600.0,-9.174766870525316
1641168000.0,-7.897825164717022
1641254400.0,-7.041742761272999
1641340800.0,-3.778287693110496
1641427200.0,-3.1003163937387064
1641513600.0,-0.8399958768770739
1641600000.0,-0.8399958768770739
1641686400.0,-0.8399958768770739
1641772800.0,-0.8399958768770739
1641859200.0,-0.8399958768770739
1641945600.0,-0.8399958768770739
1642032000.0,-0.8399958768770739
1642118400.0,-0.8399958768770739
1642204800.0,-0.8399958768770739
1642291200.0,-0.8399958768770739
1642377600.0,-0.8399958768770739
1642464000.0,-0.8399958768770739
1642550400.0,-0.8399958768770739
1642636800.0,-0.8399958768770739
1642723200.0,-1.1956865281341293
1642809600.0,-0.0
1642896000.0,-2.9677596284924093
1642982400.0,-3.96533588181978
1643068800.0,-4.668038582316171
1643155200.0,-4.594490833650457
1643241600.0,-4.594490833650457
1643328000.0,-4.594490833650457
1643414400.0,-4.594490833650457
1643500800.0,-4.594490833650457
1643587200.0,-4.594490833650457
1643673600.0,-4.594490833650457
1643760000.0,-4.594490833650457
1643846400.0,-4.594490833650457
1643932800.0,-4.594490833650457
1644019200.0,-4.594490833650457
1644105600.0,-4.594490833650457
1644192000.0,-4.987195098563014
1644278400.0,-5.4803964421907825
1644364800.0,-6.076255079062348
1644451200.0,-4.032035935338175
1644537600.0,-1.5615658566234962
1644624000.0,-1.024846747381511
1644710400.0,-1.3127335045217023
1644796800.0,-2.0893582447138446
1644883200.0,-6.721210682267889
1644969600.0,-5.33868474390859
1645056000.0,-0.0
1645142400.0,-0.0
1645228800.0,-0.03878385937801555
1645315200.0,-0.0
1645401600.0,-0.0
1645488000.0,-3.011125266867142
1645574400.0,-3.011125266867142
1645660800.0,-3.011125266867142
1645747200.0,-3.011125266867142
1645833600.0,-3.011125266867142
1645920000.0,-3.011125266867142
1646006400.0,-3.011125266867142
1646092800.0,-3.4083126891830435
1646179200.0,-2.239984888519041
1646265600.0,-0.0
1646352000.0,-0.0
1646438400.0,-0.39005587158496785
1646524800.0,-0.0
1646611200.0,-0.0
1646697600.0,-1.5398117547091508
1646784000.0,-8.125668940267644
1646870400.0,-3.116763688638806
1646956800.0,-1.8128422614111777
1647043200.0,-1.8810998880866787
1647129600.0,-0.0
1647216000.0,-3.943724169384397
1647302400.0,-3.333147584784272
1647388800.0,-6.235888724686499
1647475200.0,-6.294944492705203
1647561600.0,-7.840403913397964
1647648000.0,-8.19674041195147
1647734400.0,-7.007617489812214
1647820800.0,-6.718344321042648
1647907200.0,-9.403880348062525
1647993600.0,-9.32380473041005
1648080000.0,-12.376687653410666
1648166400.0,-13.175441939494101
1648252800.0,-13.203468405672469
1648339200.0,-17.551574444201876
1648425600.0,-19.53544787154194
1648512000.0,-18.98492800018118
1648598400.0,-18.392368429552874
1648684800.0,-16.0001093521852
1648771200.0,-16.85291468018406
1648857600.0,-16.620695388991884
1648944000.0,-18.13012078174104
1649030400.0,-18.046041383205942
1649116800.0,-16.30239480882329
1649203200.0,-11.62998251880136
1649289600.0,-11.54390122982496
1649376000.0,-9.173662947311707
1649462400.0,-9.429904923799628
1649548800.0,-8.388921894317447
1649635200.0,-3.9397203885017955
1649721600.0,-3.6864812476758484
1649808000.0,-7.005615599370935
1649894400.0,-4.162931172708082
1649980800.0,-5.256964298885017
1650067200.0,-5.27798414851879
1650153600.0,-4.3941495186796065
1650240000.0,-6.008674159597621
1650326400.0,-7.129732806732276
1650412800.0,-7.425011646825778
1650499200.0,-5.229938777927309
1650585600.0,-3.7925814410653804
1650672000.0,-4.18094818667988
1650758400.0,-3.542345135901396
1650844800.0,-5.196907585645665
1650931200.0,-0.9739196996982626
1651017600.0,-2.5554131483346327
1651104000.0,-3.8856693465863783
1651190400.0,-1.5704830512092032
1651276800.0,-1.1040425783835297
1651363200.0,-0.9308790552100571
1651449600.0,-1.568481160767891
1651536000.0,-0.01501417830988002
1651622400.0,-3.7445360704739
1651708800.0,-0.0
1651795200.0,-0.0
1651881600.0,-0.0
1651968000.0,-0.0
1652054400.0,-0.0
1652140800.0,-0.0
1652227200.0,-0.0
1652313600.0,-0.3260514164514948
1652400000.0,-0.3260514164514948
1652486400.0,-0.3260514164514948
1652572800.0,-0.3260514164514948
1652659200.0,-0.3260514164514948
1652745600.0,-0.3260514164514948
1652832000.0,-0.3260514164514948
1652918400.0,-0.3260514164514948
1653004800.0,-0.3260514164514948
1653091200.0,-0.3260514164514948
1653177600.0,-0.3260514164514948
1653264000.0,-0.3260514164514948
1653350400.0,-0.3260514164514948
1653436800.0,-0.3260514164514948
1653523200.0,-0.3260514164514948
1653609600.0,-0.3260514164514948
1653696000.0,-0.3260514164514948
1653782400.0,-0.3260514164514948
1653868800.0,-0.3260514164514948
1653955200.0,-0.3260514164514948
1654041600.0,-0.3260514164514948
1654128000.0,-0.3260514164514948
1654214400.0,-0.3260514164514948
1654300800.0,-0.3260514164514948
1654387200.0,-0.3260514164514948
1654473600.0,-0.3260514164514948
1654560000.0,-0.3260514164514948
1654646400.0,-0.3260514164514948
1654732800.0,-0.3260514164514948
1654819200.0,-0.3260514164514948
1654905600.0,-0.3260514164514948
1654992000.0,-0.3260514164514948
1655078400.0,-0.3260514164514948
1655164800.0,-0.3260514164514948
1655251200.0,-0.3260514164514948
1655337600.0,-0.3260514164514948
1655424000.0,-0.3260514164514948
1655510400.0,-0.3260514164514948
1655596800.0,-0.3260514164514948
1655683200.0,-0.3260514164514948
1655769600.0,-0.3260514164514948
1655856000.0,-0.3260514164514948
1655942400.0,-0.3260514164514948
1656028800.0,-0.3260514164514948
1656115200.0,-0.3260514164514948
1656201600.0,-0.3260514164514948
1656288000.0,-0.3260514164514948
1656374400.0,-0.3260514164514948
1656460800.0,-0.3260514164514948
1656547200.0,-0.3260514164514948
1656633600.0,-0.3260514164514948
1656720000.0,-0.3260514164514948
1656806400.0,-0.3260514164514948
1656892800.0,-0.3260514164514948
1656979200.0,-0.3260514164514948
1657065600.0,-0.3260514164514948
1657152000.0,-0.3260514164514948
1657238400.0,-0.3260514164514948
1657324800.0,-0.3260514164514948
1657411200.0,-0.3260514164514948
1657497600.0,-0.3260514164514948
1657584000.0,-0.3260514164514948
1657670400.0,-0.3260514164514948
1657756800.0,-0.3260514164514948
1657843200.0,-0.3260514164514948
1657929600.0,-0.3260514164514948
1658016000.0,-0.3260514164514948
1658102400.0,-0.3260514164514948
1658188800.0,-0.3260514164514948
1658275200.0,-0.723050780626946
1658361600.0,-0.0
1658448000.0,-0.0
1658534400.0,-0.0
1658620800.0,-1.8047411202162835
1658707200.0,-0.0
1658793600.0,-0.0
1658880000.0,-6.620731133782503
1658966400.0,-10.989088756484202
1659052800.0,-10.887770916885424
1659139200.0,-10.048001900210842
1659225600.0,-8.234022887394037
1659312000.0,-7.875513608813691
1659398400.0,-7.674826349608383
1659484800.0,-7.177979251575857
1659571200.0,-5.740045297269955
1659657600.0,-8.138550307772093
1659744000.0,-7.976831448412486
1659830400.0,-8.232074467401752
1659916800.0,-10.299348079215541
1660003200.0,-7.879410448798294
1660089600.0,-10.6831868176956
1660176000.0,-11.511265314416475
1660262400.0,-11.982782952549305
1660348800.0,-12.769944629432212
1660435200.0,-12.462094270651288
1660521600.0,-11.285248595311488
1660608000.0,-10.714361537572147
1660694400.0,-8.76983838527228
1660780800.0,-8.721127885465176
1660867200.0,-0.0
1660953600.0,-0.5079720908162519
1661040000.0,-2.4681239374392945
1661126400.0,-0.7794075591913552
1661212800.0,-2.0939307560364693
1661299200.0,-2.031888363265025
1661385600.0,-2.357610925315142
1661472000.0,-0.0
1661558400.0,-0.0
1661644800.0,-0.0
1661731200.0,-1.0035256183966987
1661817600.0,-0.0
1661904000.0,-1.0239801508823558
1661990400.0,-0.7805293346108647
1662076800.0,-0.2657516544032279
1662163200.0,-0.0
1662249600.0,-0.10747181727595574
1662336000.0,-0.0
1662422400.0,-0.0
1662508800.0,-1.672732637023917
1662595200.0,-1.672732637023917
1662681600.0,-1.672732637023917
1662768000.0,-1.672732637023917
1662854400.0,-1.672732637023917
1662940800.0,-1.672732637023917
1663027200.0,-2.0292340187708846
1663113600.0,-2.5963583420462966
1663200000.0,-0.0
1663286400.0,-0.5248857689666703
1663372800.0,-0.5248857689666703
1663459200.0,-0.5248857689666703
1663545600.0,-0.5248857689666703
1663632000.0,-0.5248857689666703
1663718400.0,-0.5248857689666703
1663804800.0,-0.5248857689666703
1663891200.0,-0.5248857689666703
1663977600.0,-0.5248857689666703
1664064000.0,-0.5248857689666703
1664150400.0,-0.5248857689666703
1664236800.0,-0.5248857689666703
1664323200.0,-0.5248857689666703
1664409600.0,-0.5248857689666703
1664496000.0,-0.5248857689666703
1664582400.0,-0.5248857689666703
1664668800.0,-0.5248857689666703
1664755200.0,-0.5248857689666703
1664841600.0,-0.5248857689666703
1664928000.0,-0.5248857689666703
1665014400.0,-0.5248857689666703
1665100800.0,-0.5248857689666703
1665187200.0,-0.5248857689666703
1665273600.0,-0.5248857689666703
1665360000.0,-0.5248857689666703
1665446400.0,-0.5248857689666703
1665532800.0,-0.5248857689666703
1665619200.0,-0.5248857689666703
1665705600.0,-0.5248857689666703
1665792000.0,-0.5248857689666703
1665878400.0,-0.5248857689666703
1665964800.0,-0.5248857689666703
1666051200.0,-0.5248857689666703
1666137600.0,-0.5248857689666703
